unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,descriptor_2,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,council_district,police_precinct,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
70098405,2026-08-18T01:25:15.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10454.0,419 EAST 137 STREET,EAST 137 STREET,WILLIS AVENUE,BROWN PLACE,WILLIS AVENUE,BROWN PLACE,ADDRESS,BRONX,EAST 137 STREET,,In Progress,,,,01 BRONX,8.0,Precinct 40,2022820075.0,BRONX,1005727.0,233676.0,PHONE,Unspecified,BRONX,,,,,,,,40.80803638718148,-73.92241849668244,POINT (-73.922418496682 40.808036387181)
70098321,2026-08-18T01:25:05.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11105.0,21-24 31 STREET,31 STREET,21 AVENUE,DITMARS BOULEVARD,21 AVENUE,DITMARS BOULEVARD,ADDRESS,ASTORIA,31 STREET,,In Progress,,,,01 QUEENS,22.0,Precinct 114,4008460042.0,QUEENS,1009400.0,222510.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.777379055532506,-73.9091923175842,POINT (-73.909192317584 40.777379055533)
70098848,2026-08-18T01:24:24.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11229.0,2365 EAST 13 STREET,EAST 13 STREET,GRAVESEND NECK ROAD,AVENUE X,GRAVESEND NECK ROAD,AVENUE X,ADDRESS,BROOKLYN,EAST 13 STREET,,In Progress,,,,15 BROOKLYN,48.0,Precinct 61,3073980027.0,BROOKLYN,996172.0,155119.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.59243399868675,-73.95707313793193,POINT (-73.957073137932 40.592433998687)
70095441,2026-08-18T01:24:22.000,,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,11419.0,95-14 109 STREET,109 STREET,95 AVENUE,97 AVENUE,95 AVENUE,97 AVENUE,ADDRESS,SOUTH RICHMOND HILL,109 STREET,,In Progress,,,,09 QUEENS,29.0,Precinct 102,4093940010.0,QUEENS,1029742.0,190764.0,ONLINE,Unspecified,QUEENS,Car,,,,,,,40.69016297012941,-73.83595939389049,POINT (-73.83595939389 40.690162970129)
70099679,2026-08-18T01:23:35.000,2026-08-18T01:36:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11101.0,22-44 JACKSON AVENUE,JACKSON AVENUE,46 AVENUE,23 STREET,46 AVENUE,23 STREET,ADDRESS,LONG ISLAND CITY,JACKSON AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-18T01:36:35.000,02 QUEENS,26.0,Precinct 108,4000867501.0,QUEENS,999188.0,210938.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.74564005236746,-73.9460899100327,POINT (-73.946089910033 40.745640052367)
70095490,2026-08-18T01:22:58.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11367.0,61-38 157 STREET,157 STREET,HORACE HARDING EXPRESSWAY,65 AVENUE,HORACE HARDING EXPRESSWAY,65 AVENUE,ADDRESS,FLUSHING,157 STREET,,In Progress,,,,08 QUEENS,24.0,Precinct 107,4067480134.0,QUEENS,1036518.0,208262.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.73815326732952,-73.81138988066097,POINT (-73.811389880661 40.73815326733)
70097482,2026-08-18T01:22:10.000,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11229.0,2367 EAST 14 STREET,EAST 14 STREET,GRAVESEND NECK ROAD,AVENUE X,GRAVESEND NECK ROAD,AVENUE X,ADDRESS,BROOKLYN,EAST 14 STREET,,In Progress,,,,15 BROOKLYN,48.0,Precinct 61,3073990051.0,BROOKLYN,996405.0,155320.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.59298538681288,-73.9562338267285,POINT (-73.956233826728 40.592985386813)
70094687,2026-08-18T01:22:10.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10466.0,845 EAST 223 STREET,EAST 223 STREET,BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,ADDRESS,BRONX,EAST 223 STREET,,In Progress,,,,12 BRONX,12.0,Precinct 47,2048480116.0,BRONX,1023782.0,261763.0,ONLINE,Unspecified,BRONX,,,,,,,,40.88506449194618,-73.85703280437964,POINT (-73.85703280438 40.885064491946)
70093345,2026-08-18T01:21:21.000,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,Street/Sidewalk,11218.0,101 LOUISA STREET,LOUISA STREET,STORY STREET,CHESTER AVENUE,STORY STREET,CHESTER AVENUE,ADDRESS,BROOKLYN,LOUISA STREET,,In Progress,,,,12 BROOKLYN,39.0,Precinct 66,,BROOKLYN,988988.0,173395.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64260457622861,-73.98292732837635,POINT (-73.982927328376 40.642604576229)
70101036,2026-08-18T01:21:13.000,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,Street/Sidewalk,11385.0,1861 TROUTMAN STREET,TROUTMAN STREET,ONDERDONK AVENUE,WOODWARD AVENUE,ONDERDONK AVENUE,WOODWARD AVENUE,ADDRESS,RIDGEWOOD,TROUTMAN STREET,,In Progress,,,,05 QUEENS,34.0,Precinct 104,4033940057.0,QUEENS,1006893.0,198335.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.71103153586264,-73.91832558056221,POINT (-73.918325580562 40.711031535863)
70101673,2026-08-18T01:20:59.000,2026-08-18T01:39:56.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,,Store/Commercial,10013.0,11 PELL STREET,PELL STREET,BOWERY,DOYERS STREET,BOWERY,DOYERS STREET,ADDRESS,NEW YORK,PELL STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-18T01:40:00.000,03 MANHATTAN,1.0,Precinct 5,1001620051.0,MANHATTAN,984893.0,199675.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.71473846692861,-73.99768053858439,POINT (-73.997680538584 40.714738466929)
70101027,2026-08-18T01:20:52.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11432.0,89-11 168 PLACE,168 PLACE,89 AVENUE,90 AVENUE,89 AVENUE,90 AVENUE,ADDRESS,JAMAICA,168 PLACE,,In Progress,,,,12 QUEENS,27.0,Precinct 103,4098010049.0,QUEENS,1041657.0,197556.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70873610843359,-73.79293708312547,POINT (-73.792937083125 40.708736108434)
70097003,2026-08-18T01:18:17.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10016.0,344 EAST 28 STREET,EAST 28 STREET,MOUNT CARMEL PLACE,1 AVENUE,MOUNT CARMEL PLACE,1 AVENUE,ADDRESS,NEW YORK,EAST 28 STREET,,In Progress,,,,06 MANHATTAN,2.0,Precinct 13,1009330025.0,MANHATTAN,990637.0,208987.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.740295354643706,-73.97695165980414,POINT (-73.976951659804 40.740295354644)
70101020,2026-08-18T01:18:13.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11421.0,85-77 80 STREET,80 STREET,85 DRIVE,86 AVENUE,85 DRIVE,86 AVENUE,ADDRESS,WOODHAVEN,80 STREET,,In Progress,,,,09 QUEENS,32.0,Precinct 102,4088470199.0,QUEENS,1022234.0,192082.0,PHONE,Unspecified,QUEENS,,,,,,,,40.69381597828006,-73.86302517659573,POINT (-73.863025176596 40.69381597828)
70094924,2026-08-18T01:17:56.000,2026-08-18T01:33:27.000,NYPD,New York City Police Department,Panhandling,,,Subway,,,,,,,,,,,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that police action was not necessary. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-18T01:33:32.000,Unspecified QUEENS,,Unspecified,,QUEENS,1037496.0,194540.0,MOBILE,Unspecified,QUEENS,,,,E,,,Mezzanine,40.700483936544096,-73.80796930845322,POINT (-73.807969308453 40.700483936544)
70101583,2026-08-18T01:17:31.000,,DEP,Department of Environmental Protection,Noise,Construction,Before/After Hours,Street/Sidewalk,10013.0,93 BAXTER STREET,BAXTER STREET,WHITE STREET,WALKER STREET,WHITE STREET,WALKER STREET,ADDRESS,NEW YORK,BAXTER STREET,,In Progress,,,,03 MANHATTAN,1.0,Precinct 5,1001990007.0,MANHATTAN,984354.0,200508.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71702487528864,-73.9996248331847,POINT (-73.999624833185 40.717024875289)
70097561,2026-08-18T01:17:14.000,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,,Residential Building/House,11226.0,329 CLARKSON AVENUE,CLARKSON AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,CLARKSON AVENUE,,In Progress,,,,09 BROOKLYN,40.0,Precinct 71,3048287501.0,BROOKLYN,998449.0,178098.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.655503174875975,-73.9488261404579,POINT (-73.948826140458 40.655503174876)
70092616,2026-08-18T01:16:59.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11693.0,84-14 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH 84 STREET,BEACH 86 STREET,BEACH 84 STREET,BEACH 86 STREET,ADDRESS,FAR ROCKAWAY,ROCKAWAY BEACH BOULEVARD,,In Progress,,,,14 QUEENS,31.0,Precinct 100,4161140002.0,QUEENS,1036997.0,153457.0,PHONE,Unspecified,QUEENS,,,,,,,,40.58772321837365,-73.8100901565775,POINT (-73.810090156577 40.587723218374)
70099613,2026-08-18T01:15:16.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11423.0,93-23 197 STREET,197 STREET,HIAWATHA AVENUE,CARPENTER AVENUE,HIAWATHA AVENUE,CARPENTER AVENUE,ADDRESS,HOLLIS,197 STREET,,In Progress,,,,12 QUEENS,27.0,Precinct 103,4108270003.0,QUEENS,1050033.0,198863.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.71226519126212,-73.76271282225379,POINT (-73.762712822254 40.712265191262)
70096153,2026-08-18T01:14:02.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,,Street/Sidewalk,11228.0,1471 INDEPENDENCE AVENUE,INDEPENDENCE AVENUE,BAY 8 STREET,15 AVENUE,BAY 8 STREET,15 AVENUE,ADDRESS,BROOKLYN,INDEPENDENCE AVENUE,,In Progress,,,,11 BROOKLYN,50.0,Precinct 62,3064590001.0,BROOKLYN,979550.0,159670.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6049323447983,-74.0169261880811,POINT (-74.016926188081 40.604932344798)
70096003,2026-08-18T01:12:13.000,,DEP,Department of Environmental Protection,Noise,Construction,Before/After Hours,Street/Sidewalk,11212.0,79 BRISTOL STREET,BRISTOL STREET,PITKIN AVENUE,SUTTER AVENUE,PITKIN AVENUE,SUTTER AVENUE,ADDRESS,BROOKLYN,BRISTOL STREET,,In Progress,,,,16 BROOKLYN,41.0,Precinct 73,3035200032.0,BROOKLYN,1008525.0,183034.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66902950799216,-73.91249401369292,POINT (-73.912494013693 40.669029507992)
70102408,2026-08-18T01:11:51.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,Street/Sidewalk,10027.0,225 WEST 129 STREET,WEST 129 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST 129 STREET,,In Progress,,,,10 MANHATTAN,9.0,Precinct 32,1019330050.0,MANHATTAN,998965.0,234995.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.811670525661896,-73.94684201340073,POINT (-73.946842013401 40.811670525662)
70093268,2026-08-18T01:10:17.000,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,10469.0,3399 BOSTON ROAD,BOSTON ROAD,BOUCK AVENUE,WILSON AVENUE,BOUCK AVENUE,WILSON AVENUE,ADDRESS,BRONX,BOSTON ROAD,,In Progress,,,,12 BRONX,12.0,Precinct 47,2047080001.0,BRONX,1025509.0,258251.0,MOBILE,Unspecified,BRONX,Car,,,,,,,40.875417251836325,-73.85080876494101,POINT (-73.850808764941 40.875417251836)
70094252,2026-08-18T01:10:08.000,2026-08-18T01:39:29.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Parked In 'No Standing' Area,Street/Sidewalk,10025.0,WEST 102 STREET,WEST 102 STREET,WEST 102 STREET,MANHATTAN AVENUE,WEST 102 STREET,MANHATTAN AVENUE,INTERSECTION,,,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that police action was not necessary. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-18T01:39:33.000,07 MANHATTAN,7.0,Precinct 24,,MANHATTAN,994398.0,229316.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.79608965883431,-73.96334889752427,POINT (-73.963348897524 40.796089658834)
70095604,2026-08-18T01:09:35.000,2026-08-18T01:20:29.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10019.0,525 WEST 49 STREET,WEST 49 STREET,AMTRAK-NORTHEAST LINE,11 AVENUE,AMTRAK-NORTHEAST LINE,11 AVENUE,ADDRESS,NEW YORK,WEST 49 STREET,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-18T01:20:31.000,04 MANHATTAN,3.0,Precinct 18,1010780016.0,MANHATTAN,985994.0,217871.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76468181841277,-73.99370423943775,POINT (-73.993704239438 40.764681818413)
70099015,2026-08-18T01:08:29.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11216.0,583 LAFAYETTE AVENUE,LAFAYETTE AVENUE,NOSTRAND AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,ADDRESS,BROOKLYN,LAFAYETTE AVENUE,,In Progress,,,,03 BROOKLYN,36.0,Precinct 79,3017840095.0,BROOKLYN,997844.0,190640.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68992909431155,-73.95098129361764,POINT (-73.950981293618 40.689929094312)
70097036,2026-08-18T01:08:26.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10039.0,2550 ADAM CLAYTON POWELL JR BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,WEST 147 STREET,WEST 148 STREET,WEST 147 STREET,WEST 148 STREET,ADDRESS,NEW YORK,7 AVENUE,,In Progress,,,,10 MANHATTAN,9.0,Precinct 32,1020330034.0,MANHATTAN,1001443.0,239233.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82329816776616,-73.93787937579856,POINT (-73.937879375799 40.823298167766)
70099851,2026-08-18T01:08:14.000,,DSNY,Department of Sanitation,Dirty Condition,Trash,Not Cleaned by Property Owner,Yard,10065.0,413 EAST 64 STREET,EAST 64 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST 64 STREET,,In Progress,,,,08 MANHATTAN,5.0,Precinct 19,1014590010.0,MANHATTAN,995658.0,217035.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76238002573501,-73.958819061364,POINT (-73.958819061364 40.762380025735)
70101764,2026-08-18T01:07:49.000,2026-08-18T01:21:24.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10002.0,173 ORCHARD STREET,ORCHARD STREET,STANTON STREET,EAST HOUSTON STREET,STANTON STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,ORCHARD STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-18T01:21:26.000,03 MANHATTAN,1.0,Precinct 7,1004170068.0,MANHATTAN,987454.0,202190.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72164098093408,-73.98844117561123,POINT (-73.988441175611 40.721640980934)
70094525,2026-08-18T01:07:42.000,2026-08-18T01:35:08.000,DOHMH,Department of Health and Mental Hygiene,Mosquitoes,Large Number of Mosquitoes,,Residential Property,11423.0,88-52 195 STREET,195 STREET,HILLSIDE AVENUE,90 AVENUE,HILLSIDE AVENUE,90 AVENUE,ADDRESS,HOLLIS,195 STREET,,Closed,,Thank you for your report. The Department of Health and Mental Hygiene will use the information that you provided to help track and control mosquito populations throughout the City. No further information will be available from 311 on your report.,2026-08-18T01:35:16.000,12 QUEENS,23.0,Precinct 103,4104610028.0,QUEENS,1048593.0,200401.0,PHONE,Unspecified,QUEENS,,,,,,,,40.71649720852293,-73.76789235061104,POINT (-73.767892350611 40.716497208523)
70101743,2026-08-18T01:07:37.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11203.0,190 EAST 51 STREET,EAST 51 STREET,WINTHROP STREET,CLARKSON AVENUE,WINTHROP STREET,CLARKSON AVENUE,ADDRESS,BROOKLYN,EAST 51 STREET,,In Progress,,,,17 BROOKLYN,41.0,Precinct 67,3046200022.0,BROOKLYN,1003674.0,178821.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65747773106152,-73.92999292074803,POINT (-73.929992920748 40.657477731062)
70093249,2026-08-18T01:07:11.000,2026-08-18T01:16:41.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,,Street/Sidewalk,10456.0,1420 MORRIS AVENUE,MORRIS AVENUE,EAST 170 STREET,EAST 171 STREET,EAST 170 STREET,EAST 171 STREET,ADDRESS,BRONX,MORRIS AVENUE,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-18T01:16:47.000,04 BRONX,16.0,Precinct 44,2027860009.0,BRONX,1008860.0,244745.0,ONLINE,Unspecified,BRONX,SUV,,,,,,,40.83840946781283,-73.91106055091691,POINT (-73.911060550917 40.838409467813)
70091871,2026-08-18T01:07:00.000,,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,10469.0,1308 EAST GUN HILL ROAD,EAST GUN HILL ROAD,BURKE AVENUE,YOUNG AVENUE,BURKE AVENUE,YOUNG AVENUE,ADDRESS,BRONX,EAST GUN HILL ROAD,,In Progress,,,,11 BRONX,12.0,Precinct 49,2045890045.0,BRONX,1026201.0,256833.0,PHONE,Unspecified,BRONX,Car,,,,,,,40.87152202146781,-73.84831539859958,POINT (-73.8483153986 40.871522021468)
70097631,2026-08-18T01:06:52.000,2026-08-18T01:16:44.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11205.0,115 SKILLMAN STREET,SKILLMAN STREET,PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,SKILLMAN STREET,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-18T01:16:47.000,03 BROOKLYN,33.0,Precinct 79,3019007511.0,BROOKLYN,996119.0,192517.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69508350641319,-73.95719817584548,POINT (-73.957198175845 40.695083506413)
70093278,2026-08-18T01:06:40.000,,NYPD,New York City Police Department,Drug Activity,Use Indoor,,Lobby,10462.0,2132 WALLACE AVENUE,WALLACE AVENUE,BRADY AVENUE,LYDIG AVENUE,BRADY AVENUE,LYDIG AVENUE,ADDRESS,BRONX,WALLACE AVENUE,,In Progress,,,,11 BRONX,13.0,Precinct 49,2042920024.0,BRONX,1021647.0,250439.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85399291289473,-73.86481720417432,POINT (-73.864817204174 40.853992912895)
70099691,2026-08-18T01:06:11.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11368.0,98 PLACE,98 PLACE,98 PLACE,CORONA AVENUE,98 PLACE,CORONA AVENUE,INTERSECTION,,,,In Progress,,,,04 QUEENS,21.0,Precinct 110,,QUEENS,1021832.0,210759.0,PHONE,Unspecified,QUEENS,,,,,,,,40.74508150126993,-73.86437055183656,POINT (-73.864370551837 40.74508150127)
70093252,2026-08-18T01:06:08.000,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10465.0,3214 MIDDLETOWN ROAD,MIDDLETOWN ROAD,DWIGHT PLACE,ROBERTSON PLACE,DWIGHT PLACE,ROBERTSON PLACE,ADDRESS,BRONX,MIDDLETOWN ROAD,,In Progress,,,,10 BRONX,13.0,Precinct 45,2054110329.0,BRONX,1033052.0,247848.0,ONLINE,Unspecified,BRONX,,,,,,,,40.84682572485583,-73.8236093317259,POINT (-73.823609331726 40.846825724856)
70097442,2026-08-18T01:05:10.000,,NYPD,New York City Police Department,Drug Activity,Use Outside,,Street/Sidewalk,10462.0,2132 WALLACE AVENUE,WALLACE AVENUE,BRADY AVENUE,LYDIG AVENUE,BRADY AVENUE,LYDIG AVENUE,ADDRESS,BRONX,WALLACE AVENUE,,In Progress,,,,11 BRONX,13.0,Precinct 49,2042920024.0,BRONX,1021647.0,250439.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85399291289473,-73.86481720417432,POINT (-73.864817204174 40.853992912895)
